"sightingId","trainId","sensorId","detectionTimeUTC","detectionTimeSensorLocal","detectionEndUTC","detectionEndSensorLocal","direction","speedMph","trainType","trainOperator","warnings","issues","lastModified","estGallonageCapacity","estCubicFeetCapacity","estloadLimitTons","estTareWeightTons","estGrossWeightTons","estLengthFeet"
220479,140219,8,"2022-06-22T19:33:56.610Z","2022-06-22T12:33:56.61-07:00[America/Vancouver]",NA,NA,"Westbound",51.1138202018957,"Manifest","CN","[]","[]","2022-06-23T11:16:02.131Z",2691055.57894737,235089,14673.5493953428,5964.6761005033,20638.2254958461,9634.92470760234
220676,140489,85,"2022-06-23T08:30:28.785Z","2022-06-23T02:30:28.785-06:00[America/Edmonton]",NA,NA,"Eastbound",53.6938926417707,"Manifest","CN","[]","[]","2022-06-23T09:08:48.309Z",3276640.39361702,254020,15004.429677928,6835.91326847184,21840.3429463999,10304.278073286
221493,140920,8,"2022-06-24T08:58:29.892Z","2022-06-24T01:58:29.892-07:00[America/Vancouver]",NA,NA,"Westbound",51.6268596939491,"Manifest","CN","[]","[]","2022-06-24T09:29:13.349Z",2926835.06060606,119828.823529412,13125.9069215269,5145.45172561019,18271.3586471371,7662.17825311942
221748,140821,47,"2022-06-24T16:24:21.567Z","2022-06-24T10:24:21.567-06:00[America/Edmonton]",NA,NA,"Eastbound",54.2330365853578,"Manifest","CN","[]","[]","2022-06-24T17:03:59.273Z",2718427.63636364,261891.53125,16798.8737551236,6076.01012052167,22874.8838756453,10008.5371685606
221759,140821,85,"2022-06-24T16:27:29.636Z","2022-06-24T10:27:29.636-06:00[America/Edmonton]",NA,NA,"Eastbound",57.7891863190489,"Manifest","CN","[]","[]","2022-06-24T17:03:59.384Z",3112749.40540541,261820.5,19339.0316553223,6955.85557571871,26294.887231041,11589.7864864865
221771,141584,71,"2022-06-24T16:24:17.530Z","2022-06-24T13:24:17.53-03:00[America/Halifax]",NA,NA,"Westbound",51.8428001222476,"Manifest","CN","[]","[]","2022-06-24T17:35:18.011Z",1751690.5,208522.85,12962.5507112221,6265.61309333818,19228.1638045603,10571.0666666667
221886,141010,8,"2022-06-24T20:30:02.609Z","2022-06-24T13:30:02.609-07:00[America/Vancouver]",NA,NA,"Westbound",50.3993016376892,"Manifest","CN","[]","[]","2022-06-25T07:58:12.616Z",2767983.91428571,272458.808823529,12370.225803925,6451.42987730559,18821.6556812306,9738.71567460318
222138,141042,47,"2022-06-25T05:41:14.838Z","2022-06-24T23:41:14.838-06:00[America/Edmonton]",NA,NA,"Eastbound",55.1105750187482,"Manifest","CN","[]","[]","2022-06-25T06:10:48.567Z",2807137.74683544,248920,13543.2937509896,5379.1853905306,18922.4791415202,8583.30907172996
222146,141042,85,"2022-06-25T05:44:21.917Z","2022-06-24T23:44:21.917-06:00[America/Edmonton]",NA,NA,"Eastbound",61.3167086602256,"Manifest","CN","[]","[]","2022-06-25T06:10:48.646Z",2807240.525,274629.777777778,14229.8482725978,5550.62992313953,19780.4781957374,8901.275
222200,140685,8,"2022-06-25T07:01:11.392Z","2022-06-25T00:01:11.392-07:00[America/Vancouver]",NA,NA,"Westbound",53.5017214392336,"Intermodal","CN","[]","[]","2022-06-25T07:47:04.438Z",NA,NA,22011.1336315955,7278.38671378756,29289.520345383,21005
222278,140600,8,"2022-06-25T09:27:34.354Z","2022-06-25T02:27:34.354-07:00[America/Vancouver]",NA,NA,"Westbound",52.3067276174019,"Manifest","CN","[]","[]","2022-06-29T09:41:22.031Z",1554684.775,340764.777777778,12870.9272011087,5732.59979199636,18603.526993105,9511.09305555555
222360,141416,8,"2022-06-25T11:20:44.750Z","2022-06-25T04:20:44.75-07:00[America/Vancouver]",NA,NA,"Westbound",53.9837927379376,"Intermodal","CN","[]","[]","2022-06-26T09:24:20.941Z",2199861.72972973,NA,17018.7493481329,6481.71204431886,23500.4613924518,14730.7648648649
222565,141415,47,"2022-06-25T17:44:04.348Z","2022-06-25T11:44:04.348-06:00[America/Edmonton]",NA,NA,"Eastbound",55.5285564109898,"Manifest","CN","[]","[]","2022-07-02T15:51:11.272Z",2771789.625,508792.428571429,17721.2686799149,7182.56101114673,24903.8296910616,11291.025
222576,141415,85,"2022-06-25T17:47:08.448Z","2022-06-25T11:47:08.448-06:00[America/Edmonton]",NA,NA,"Eastbound",63.2012245176556,"Manifest","CN","[]","[]","2022-07-02T15:51:11.436Z",2771605.18987342,510247.414285714,17722.7262325577,7184.71774023407,24907.4439727918,11285.903782399
222859,141294,8,"2022-06-26T03:09:15.541Z","2022-06-25T20:09:15.541-07:00[America/Vancouver]",NA,NA,"Westbound",51.5843821561171,"Manifest","CN","[]","[]","2022-06-26T07:33:25.016Z",1027142.4516129,594136.875576037,15568.7243130595,4896.38216026185,20465.1064733213,8590.44393241167
223206,141556,47,"2022-06-26T14:31:23.055Z","2022-06-26T08:31:23.055-06:00[America/Edmonton]",NA,NA,"Eastbound",56.1228383564907,"Manifest","CN","[]","[]","2022-06-28T03:04:04.919Z",1910725.6097561,69087.25,10691.6487690527,5080.44156875677,15772.0903378095,8681.4048102981
223225,141556,85,"2022-06-26T14:34:26.969Z","2022-06-26T08:34:26.969-06:00[America/Edmonton]",NA,NA,"Eastbound",61.59387527609,"Manifest","CN","[]","[]","2022-06-28T03:04:05.034Z",1970942.68292683,113179.857142857,12124.5367917695,5699.03763774185,17823.5744295113,9750.23150406504
223579,141035,58,"2022-06-27T01:56:27.021Z","2022-06-26T20:56:27.021-05:00[America/Winnipeg]",NA,NA,"Eastbound",50.4018357130166,"Intermodal","CPRS","[]","[]","2022-06-27T08:59:41.533Z",NA,NA,11897.4212340668,5609.5375140173,17506.9587480841,14078.3424369748
223636,141849,47,"2022-06-27T04:33:19.336Z","2022-06-26T22:33:19.336-06:00[America/Edmonton]",NA,NA,"Eastbound",55.9731484229768,"Grain Unit","CN","[]","[]","2022-07-04T07:06:13.200Z",NA,1015953.28467153,22336.4717285994,6179.55523199644,28516.0269605959,11712.7737226277
223653,141849,85,"2022-06-27T04:36:21.729Z","2022-06-26T22:36:21.729-06:00[America/Edmonton]",NA,NA,"Eastbound",58.6509841437688,"Grain Unit","CN","[]","[]","2022-07-04T07:06:13.315Z",NA,1016143.47826087,22404.231100644,6222.40401053331,28626.6351111772,11774.1751207729
224027,141308,8,"2022-06-27T15:26:45.144Z","2022-06-27T08:26:45.144-07:00[America/Vancouver]",NA,NA,"Westbound",52.8806609460733,"Manifest","CN","[]","[]","2022-06-27T16:29:25.093Z",893249.533333333,351300.3,12423.4986131181,5048.1282815404,17471.6268946585,8610.16025641026
224333,142031,47,"2022-06-28T02:27:52.203Z","2022-06-27T20:27:52.203-06:00[America/Edmonton]",NA,NA,"Eastbound",56.2678213676042,"Manifest","CN","[]","[]","2022-07-01T05:59:58.128Z",743121.826086956,268571.8,11202.7072163364,3684.97637278816,14887.6835891246,7288.90289855072
224343,142031,85,"2022-06-28T02:30:57.707Z","2022-06-27T20:30:57.707-06:00[America/Edmonton]",NA,NA,"Eastbound",60.1592050209994,"Manifest","CN","[]","[]","2022-07-01T05:59:58.189Z",858212.68,285882.40625,12306.8910878098,4051.7323702644,16358.6234580742,7928.61436698718
224595,141241,8,"2022-06-28T09:40:48.283Z","2022-06-28T02:40:48.283-07:00[America/Vancouver]",NA,NA,"Westbound",53.0976716613831,"Manifest","CN","[]","[]","2022-06-28T13:44:15.667Z",2766067.73015873,42246,10874.567377911,5586.49542923947,16461.0628071504,8942.2208994709
224635,142394,8,"2022-06-28T10:51:45.455Z","2022-06-28T03:51:45.455-07:00[America/Vancouver]",NA,NA,"Westbound",52.5940919800743,"Manifest","CN","[]","[]","2022-06-28T11:27:49.261Z",1150410,140308.733333333,10052.2927287588,5968.91818229337,16021.2109110522,10382.0416666667
224686,142380,47,"2022-06-28T12:28:47.269Z","2022-06-28T06:28:47.269-06:00[America/Edmonton]",NA,NA,"Eastbound",56.1044623504192,"Petroleum Unit","CN","[]","[]","2022-06-28T13:07:08.625Z",5844182.8253012,NA,14054.4107124707,8695.06421050528,22749.4749229761,11707.1149598394
224693,142380,85,"2022-06-28T12:31:49.101Z","2022-06-28T06:31:49.101-06:00[America/Edmonton]",NA,NA,"Eastbound",58.7600742191991,"Petroleum Unit","CN","[]","[]","2022-06-28T13:07:08.754Z",6114756.80120482,NA,14704.4346947366,9097.0390686083,23801.4737633449,12250.1199799197
224863,139899,8,"2022-06-28T16:38:31.855Z","2022-06-28T09:38:31.855-07:00[America/Vancouver]",NA,NA,"Westbound",52.5896132662441,"Manifest","CN","[]","[]","2022-06-29T01:41:39.698Z",450667.076923077,719247.707885305,16345.727694615,4972.81428680973,21318.5419814247,8887.0854930613
225561,142674,47,"2022-06-29T14:23:41.144Z","2022-06-29T08:23:41.144-06:00[America/Edmonton]",NA,NA,"Eastbound",54.3575326355846,"Grain Unit","CN","[]","[]","2022-06-29T15:00:27.549Z",NA,560434.208955224,12157.563464241,3399.553715317,15557.117179558,6350.44651741293
225841,142598,85,"2022-06-29T22:57:13.654Z","2022-06-29T16:57:13.654-06:00[America/Edmonton]",NA,NA,"Eastbound",51.3567450342778,"Manifest","CN","[]","[]","2022-06-29T23:26:33.044Z",2341149.41176471,198818.625,12620.1892136113,4667.99393529564,17288.183148907,7202.51317401961
226451,143003,85,"2022-06-30T17:34:13.992Z","2022-06-30T11:34:13.992-06:00[America/Edmonton]",NA,NA,"Eastbound",51.9688945492872,"Manifest","CN","[]","[]","2022-06-30T18:21:39.888Z",2562109.82857143,352282,15917.4070373812,6354.05412680093,22271.4611641821,10171.7823412698
226687,142944,85,"2022-07-01T00:51:56.896Z","2022-06-30T18:51:56.896-06:00[America/Edmonton]",NA,NA,"Eastbound",54.4587886079093,"Manifest","CN","[]","[]","2022-07-01T02:32:35.758Z",1185367.85185185,659519.233376793,17958.7284510133,5918.44618016281,23877.1746311761,10153.4623191205
226701,143196,85,"2022-07-01T02:16:13.856Z","2022-06-30T20:16:13.856-06:00[America/Edmonton]",NA,NA,"Eastbound",61.8610572869916,"Petroleum Unit","CN","[]","[]","2022-07-01T02:58:55.070Z",4957845.2,NA,16066.5222896763,7764.25144137083,23830.7737310471,10193.2833333333
226702,143196,47,"2022-07-01T02:13:05.173Z","2022-06-30T20:13:05.173-06:00[America/Edmonton]",NA,NA,"Eastbound",53.6729881480172,"Petroleum Unit","CN","[]","[]","2022-07-01T02:58:54.960Z",4335530.05128205,NA,14058.3357853761,6803.70532070537,20862.0411060814,8916.32478632479
226879,143170,8,"2022-07-01T07:48:05.554Z","2022-07-01T00:48:05.554-07:00[America/Vancouver]",NA,NA,"Westbound",51.3317233313093,"Manifest","CN","[]","[]","2022-07-05T15:09:44.710Z",1556585.925,450254.870192308,13068.4682386987,4687.99343813682,17756.4616768355,7852.51274038462
227497,143363,8,"2022-07-02T02:36:13.411Z","2022-07-01T19:36:13.411-07:00[America/Vancouver]",NA,NA,"Westbound",51.3047689742799,"Manifest","CN","[]","[]","2022-07-02T03:19:47.463Z",1909207.89473684,233098.178571429,12759.5272257442,5274.94828937012,18034.4755151143,8671.921679198
227514,143649,85,"2022-07-02T02:58:20.966Z","2022-07-01T20:58:20.966-06:00[America/Edmonton]",NA,NA,"Eastbound",51.3203696422105,"Manifest","CN","[]","[]","2022-07-02T03:43:23.018Z",3776117.95238095,265905.054945055,19815.2349339814,7856.11734743193,27671.3522814133,12395.1987179487
227750,144218,8,"2022-07-02T10:08:39.155Z","2022-07-02T03:08:39.155-07:00[America/Vancouver]",NA,NA,"Westbound",50.0444884942105,"Manifest","CN","[]","[]","2022-07-04T09:37:55.467Z",2131831.01754386,186450.6,14123.7228147065,7540.97479526083,21664.6976099674,13138.8776942356
227785,143935,8,"2022-07-02T11:14:44.361Z","2022-07-02T04:14:44.361-07:00[America/Vancouver]",NA,NA,"Westbound",52.1459196084836,"Manifest","CN","[]","[]","2022-07-02T15:45:37.275Z",871282.173913043,387421.571428571,11527.0551196734,4041.07057653446,15568.1256962078,7336.81125776397
227980,143771,47,"2022-07-02T17:22:56.645Z","2022-07-02T11:22:56.645-06:00[America/Edmonton]",NA,NA,"Eastbound",55.1262504365933,"Petroleum Unit","CN","[]","[]","2022-07-02T18:09:32.496Z",5915216.66666667,NA,14234.0468096364,8778.42782343183,23012.4746330683,11810.8506944445
227995,143771,85,"2022-07-02T17:26:02.033Z","2022-07-02T11:26:02.033-06:00[America/Edmonton]",NA,NA,"Eastbound",57.4266395137763,"Petroleum Unit","CN","[]","[]","2022-07-02T18:09:32.617Z",6016496.5060241,NA,14478.6219918454,8928.35220636112,23406.9741982066,12015.0893574297
228459,144158,8,"2022-07-03T07:03:38.529Z","2022-07-03T00:03:38.529-07:00[America/Vancouver]",NA,NA,"Westbound",52.7921100964957,"Manifest","CN","[]","[]","2022-07-05T02:52:57.334Z",174987.75,516226.935294118,9831.43362347499,3410.72825011653,13242.1618735915,6263.90955882353
229078,141849,8,"2022-07-04T01:49:54.600Z","2022-07-03T18:49:54.6-07:00[America/Vancouver]",NA,NA,"Westbound",52.2540328524066,"Manifest","CN","[]","[]","2022-07-04T07:06:14.209Z",1303669.23076923,490882.226415094,14342.7706919658,4813.52822083958,19156.2989128054,8292.94339622642
229600,144734,47,"2022-07-04T19:00:03.401Z","2022-07-04T13:00:03.401-06:00[America/Edmonton]",NA,NA,"Eastbound",56.9311319221789,"Manifest","CN","[]","[]","2022-07-04T19:34:12.053Z",1385759,502738.444444444,14298.5554885277,5089.03425140652,19387.5897399342,8483.88541666667
229609,144734,85,"2022-07-04T19:03:02.813Z","2022-07-04T13:03:02.813-06:00[America/Edmonton]",NA,NA,"Eastbound",63.0602205858559,"Manifest","CN","[]","[]","2022-07-04T19:34:12.123Z",1453357,495906.173913044,14331.0986772926,5162.0465018421,19493.1451791347,8570.63934178744
229790,144265,47,"2022-07-05T00:51:13.413Z","2022-07-04T18:51:13.413-06:00[America/Edmonton]",NA,NA,"Eastbound",57.2426689490863,"Manifest","CN","[]","[]","2022-07-05T01:26:48.638Z",2463662.72727273,311675.876190476,15038.8400675246,5605.39128864121,20644.2313561658,9061.2452020202
229800,144265,85,"2022-07-05T00:54:12.033Z","2022-07-04T18:54:12.033-06:00[America/Edmonton]",NA,NA,"Eastbound",64.7262312592479,"Manifest","CN","[]","[]","2022-07-05T01:26:48.738Z",2794482.84507042,332292.642424242,16413.0380984888,6170.11189045839,22583.1499889471,9622.45444231043
229996,144863,47,"2022-07-05T07:41:45.148Z","2022-07-05T01:41:45.148-06:00[America/Edmonton]",NA,NA,"Eastbound",57.0069735423923,"Manifest","CN","[]","[]","2022-07-05T08:20:18.760Z",1418337,527354.967213115,14537.6159422216,5266.69829281482,19804.3142350364,8730.17759562841
230017,144863,85,"2022-07-05T07:44:42.090Z","2022-07-05T01:44:42.09-06:00[America/Edmonton]",NA,NA,"Eastbound",69.847273005167,"Manifest","CN","[]","[]","2022-07-05T08:20:18.833Z",1418142.29268293,526455.555555556,14575.357065423,5247.62108346617,19822.9781488891,8723.58162343528
230068,143369,47,"2022-07-05T09:40:48.715Z","2022-07-05T03:40:48.715-06:00[America/Edmonton]",NA,NA,"Westbound",55.2969813659872,"Grain Unit","CN","[]","[]","2022-07-06T21:45:30.897Z",NA,520951.777777778,11350.5097104168,3148.58541816474,14499.0951285815,5957.39814814815
230530,144840,85,"2022-07-06T00:53:28.001Z","2022-07-05T18:53:28.001-06:00[America/Edmonton]",NA,NA,"Eastbound",50.1215274576892,"Manifest","CN","[]","[]","2022-07-06T01:32:19.171Z",3497105.3164557,201871.6875,17081.7390424259,6357.65790485075,23439.3969472767,9733.09579377637
230633,145047,85,"2022-07-06T03:42:21.901Z","2022-07-05T21:42:21.901-06:00[America/Edmonton]",NA,NA,"Eastbound",62.5421548172308,"Manifest","CN","[]","[]","2022-07-08T03:39:55.005Z",3746273.93333333,301058.666666667,19980.9076970237,8115.19744340766,28096.1051404314,11965.3208333333
230635,144164,8,"2022-07-06T03:36:38.644Z","2022-07-05T20:36:38.644-07:00[America/Vancouver]",NA,NA,"Westbound",51.1622573799229,"Manifest","CN","[]","[]","2022-07-06T08:07:02.811Z",738075.565217391,383772.701754386,13055.8053897637,4457.11858038017,17512.9239701439,7647.48516823459
230859,145316,8,"2022-07-06T10:45:33.495Z","2022-07-06T03:45:33.495-07:00[America/Vancouver]",NA,NA,"Westbound",50.3306302652378,"Manifest","CN","[]","[]","2022-07-11T06:12:10.061Z",2554542.94117647,288640.1,16289.4398380692,7082.42851648198,23371.8683545512,12203.5214052288
231478,145232,47,"2022-07-07T06:39:21.899Z","2022-07-07T00:39:21.899-06:00[America/Edmonton]",NA,NA,"Eastbound",52.6546497344731,"Manifest","CN","[]","[]","2022-07-13T15:48:51.839Z",754137.5,70282,9480.80470070837,3338.67813791614,12819.4828386245,7504.71338383838
232511,146230,47,"2022-07-08T16:02:09.964Z","2022-07-08T10:02:09.964-06:00[America/Edmonton]",NA,NA,"Eastbound",55.4948384690282,"Manifest","CN","[]","[]","2022-07-08T16:47:49.065Z",2773323.01234568,532045.647058823,18276.9930701861,7325.2140023061,25602.2070724922,11639.3698862261
232523,146230,85,"2022-07-08T16:05:13.916Z","2022-07-08T10:05:13.916-06:00[America/Edmonton]",NA,NA,"Eastbound",62.5096353365844,"Manifest","CN","[]","[]","2022-07-08T16:47:49.162Z",2807144.02469136,531806.260869565,18338.0712242602,7379.06709409092,25717.1383183511,11720.7576042226
232863,146358,8,"2022-07-09T03:33:38.117Z","2022-07-08T20:33:38.117-07:00[America/Vancouver]",NA,NA,"Westbound",52.4509619721096,"Petroleum Unit","CN","[]","[]","2022-07-09T04:55:45.440Z",2553703.12727273,59815.3333333333,11156.2040660164,4345.41520999575,15501.6192760122,6252.60808080808
233262,146233,47,"2022-07-09T16:50:17.117Z","2022-07-09T10:50:17.117-06:00[America/Edmonton]",NA,NA,"Eastbound",52.7623945619158,"Manifest","CN","[]","[]","2022-07-09T17:41:44.528Z",3007022.62650602,239407.5,13847.2610914167,5831.21721675637,19678.4783081731,9089.28212851406
233277,146233,85,"2022-07-09T16:53:31.007Z","2022-07-09T10:53:31.007-06:00[America/Edmonton]",NA,NA,"Eastbound",57.1321113037622,"Manifest","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2022-07-09T17:41:44.661Z",3040809.39759036,255452.117647059,14439.6125025994,5963.86500639819,20403.4775089976,9347.15349633829
233903,146746,47,"2022-07-10T11:56:00.834Z","2022-07-10T05:56:00.834-06:00[America/Edmonton]",NA,NA,"Eastbound",58.3885078826405,"Manifest","CN","[]","[]","2022-07-16T14:11:11.060Z",2839416,518570.491803279,17983.2334555507,7325.03372880457,25308.2671843553,11531.4740437158
233936,146746,85,"2022-07-10T11:58:54.311Z","2022-07-10T05:58:54.311-06:00[America/Edmonton]",NA,NA,"Eastbound",64.9592929446796,"Manifest","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2022-07-16T14:11:11.164Z",2953382.84337349,515610.696969697,18289.2711867201,7542.62458089006,25831.8957676101,11783.8810697335
234253,147065,8,"2022-07-10T22:38:34.028Z","2022-07-10T15:38:34.028-07:00[America/Vancouver]",NA,NA,"Westbound",51.9218904138178,"Manifest","CN","[]","[]","2022-07-12T17:11:35.626Z",1578540.46153846,282041.625,11096.2027044177,4106.40874268627,15202.611447104,6613.66068376068
234336,147185,8,"2022-07-11T01:39:35.708Z","2022-07-10T18:39:35.708-07:00[America/Vancouver]",NA,NA,"Westbound",51.7563671361036,"Petroleum Unit","CN","[]","[]","2022-07-11T02:16:28.933Z",3040425.05,95726,12815.9733727961,5046.9319367053,17862.9053095014,7677.8875
234534,147314,8,"2022-07-11T08:21:43.405Z","2022-07-11T01:21:43.405-07:00[America/Vancouver]",NA,NA,"Westbound",53.0932666173971,"Manifest","CN","[]","[]","2022-07-11T08:54:28.853Z",1117649.75,141509.666666667,11063.9676188682,4037.9486044755,15101.9162233437,7804.3975308642
235049,147436,85,"2022-07-12T00:45:26.695Z","2022-07-11T18:45:26.695-06:00[America/Edmonton]",NA,NA,"Eastbound",52.2067373069576,"Petroleum Unit","CN","[]","[]","2022-07-12T01:49:01.453Z",3830632.95833333,10423,10090.6951269036,5826.93316023376,15917.6282871373,7951.41319444444
235208,147083,47,"2022-07-12T06:44:18.081Z","2022-07-12T00:44:18.081-06:00[America/Edmonton]",NA,NA,"Eastbound",55.912636055492,"Manifest","CN","[]","[]","2022-07-12T07:05:40.942Z",1846875,38714.2857142857,7550.90596225845,3075.70375247134,10626.6097147298,4985.85119047619
235213,147083,85,"2022-07-12T06:47:23.465Z","2022-07-12T00:47:23.465-06:00[America/Edmonton]",NA,NA,"Eastbound",60.1916732766455,"Manifest","CN","[]","[]","2022-07-12T07:05:40.997Z",2002056.88888889,47827,8888.95409048626,3605.02213725119,12493.9762277375,6114.27314814815
235331,147690,8,"2022-07-12T11:05:11.620Z","2022-07-12T04:05:11.62-07:00[America/Vancouver]",NA,NA,"Westbound",51.481075091762,"Manifest","CN","[]","[]","2022-07-17T16:33:53.906Z",1094756.4375,230213.5625,8703.3263437171,3631.01943498294,12334.3457787,6087.16666666667
235498,147708,8,"2022-07-12T15:49:50.173Z","2022-07-12T08:49:50.173-07:00[America/Vancouver]",NA,NA,"Westbound",50.3164015768995,"Manifest","CN","[]","[]","2022-07-12T16:55:59.581Z",1550074.53658537,328174.272727273,15567.6200901766,5775.61949697729,21343.2395871539,10493.1792436561
235869,147727,85,"2022-07-13T05:34:36.199Z","2022-07-12T23:34:36.199-06:00[America/Edmonton]",NA,NA,"Eastbound",60.9461277439991,"Manifest","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2022-07-13T06:35:40.224Z",2459795.91176471,155487.26984127,13134.2913342352,5724.08493676988,18858.3762710051,9478.60788204171
235929,148032,8,"2022-07-13T08:12:38.980Z","2022-07-13T01:12:38.98-07:00[America/Vancouver]",NA,NA,"Westbound",50.85579926894,"Manifest","CN","[]","[]","2022-07-17T16:38:44.632Z",2802601.725,221826.861538462,15498.7315694051,5958.77785464334,21457.5094240484,9367.18445512821
235950,147976,47,"2022-07-13T09:13:21.615Z","2022-07-13T03:13:21.615-06:00[America/Edmonton]",NA,NA,"Eastbound",56.6947653891929,"Manifest","CN","[]","[]","2022-07-15T04:04:14.574Z",2286337.5,33489,12295.0622586911,5999.19939350276,18294.2616521938,10344.6831709957
